Datetime,Ticker,Open,High,Low,Close,Volume
2025-04-24,STMPA.PA,19.5,20.65999984741211,19.43600082397461,20.239999771118164,4415314
2025-04-25,STMPA.PA,20.489999771118164,20.690000534057617,20.079999923706055,20.415000915527344,2121987
2025-04-16,SU.PA,205.3000030517578,206.0,201.89999389648438,205.85000610351562,1006097
2025-04-17,SU.PA,209.9499969482422,211.5500030517578,203.6999969482422,205.3000030517578,755031
2025-04-22,SU.PA,202.1999969482422,202.39999389648438,196.5399932861328,199.60000610351562,1097851
2025-04-23,SU.PA,201.75,214.60000610351562,200.0,208.9499969482422,1920138
2025-04-24,SU.PA,208.85000610351562,213.0,207.14999389648438,213.0,1029273
2025-04-25,SU.PA,217.0,220.14999389648438,215.5,217.85000610351562,1094480
2025-04-16,TEP.PA,91.30000305175781,91.63999938964844,90.44000244140625,90.76000213623047,207835
2025-04-17,TEP.PA,90.9800033569336,91.19999694824219,88.86000061035156,89.0,189980
2025-04-22,TEP.PA,89.19999694824219,89.36000061035156,88.16000366210938,89.0,137495
2025-04-23,TEP.PA,89.9000015258789,91.5999984741211,89.19999694824219,90.76000213623047,213048
2025-04-24,TEP.PA,89.69999694824219,91.45999908447266,88.69999694824219,91.27999877929688,179041
2025-04-25,TEP.PA,91.4000015258789,92.18000030517578,90.86000061035156,92.13999938964844,134911
